YR,M,D,hh,mm,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
2011,03,10,21,30,0.76,0.75,0.75,,
2011,03,10,21,31,0.70,,,,
2011,03,10,21,32,0.76,,,,
2011,03,10,21,33,0.71,,,,
2011,03,10,21,34,0.75,,,,
2011,03,10,21,35,0.75,,,,
2011,03,10,21,36,0.76,0.74,0.75,,
2011,03,10,21,37,0.74,,,,
2011,03,10,21,38,0.83,,,,
2011,03,10,21,39,0.77,,,,
2011,03,10,21,40,0.83,,,,
2011,03,10,21,41,0.75,,,,
2011,03,10,21,42,0.84,0.80,0.80,,
2011,03,10,21,43,0.75,,,,
2011,03,10,21,44,0.85,,,,
2011,03,10,21,45,0.73,,,,
2011,03,10,21,46,0.81,,,,
2011,03,10,21,47,0.74,,,,
2011,03,10,21,48,0.85,0.78,0.79,,
2011,03,10,21,49,0.72,,,,
2011,03,10,21,50,0.81,,,,
2011,03,10,21,51,0.75,,,,
2011,03,10,21,52,0.83,,,,
2011,03,10,21,53,0.76,,,,
2011,03,10,21,54,0.83,0.79,0.79,,
2011,03,10,21,55,0.76,,,,
2011,03,10,21,56,0.76,,,,
2011,03,10,21,57,0.77,,,,
2011,03,10,21,58,0.77,,,,
2011,03,10,21,59,0.79,,,,
2011,03,10,22,00,0.79,0.79,0.79,,
2011,03,10,22,01,0.77,,,,
2011,03,10,22,02,0.78,,,,
2011,03,10,22,03,0.77,,,,
2011,03,10,22,04,0.78,,,,
2011,03,10,22,05,0.77,,,,
2011,03,10,22,06,0.80,0.79,0.79,,
2011,03,10,22,07,0.78,,,,
2011,03,10,22,08,0.81,,,,
2011,03,10,22,09,0.79,,,,
2011,03,10,22,10,0.76,,,,
2011,03,10,22,11,0.81,,,,
2011,03,10,22,12,0.75,0.79,0.79,,
2011,03,10,22,13,0.81,,,,
2011,03,10,22,14,0.78,,,,
2011,03,10,22,15,0.74,,,,
2011,03,10,22,16,0.80,,,,
2011,03,10,22,17,0.78,,,,
2011,03,10,22,18,0.82,0.79,0.79,,
2011,03,10,22,19,0.76,,,,
2011,03,10,22,20,0.79,,,,
2011,03,10,22,21,0.81,,,,
2011,03,10,22,22,0.80,,,,
2011,03,10,22,23,0.81,,,,
2011,03,10,22,24,0.78,0.79,0.79,,
2011,03,10,22,25,0.80,,,,
2011,03,10,22,26,0.77,,,,
2011,03,10,22,27,0.80,,,,
2011,03,10,22,28,0.78,,,,
2011,03,10,22,29,0.84,,,,
2011,03,10,22,30,0.74,0.80,0.80,,
2011,03,10,22,31,0.84,,,,
2011,03,10,22,32,0.80,,,,
2011,03,10,22,33,0.79,,,,
2011,03,10,22,34,0.80,,,,
2011,03,10,22,35,0.81,,,,
2011,03,10,22,36,0.76,0.79,0.79,,
2011,03,10,22,37,0.83,,,,
2011,03,10,22,38,0.76,,,,
2011,03,10,22,39,0.83,,,,
2011,03,10,22,40,0.77,,,,
2011,03,10,22,41,0.81,,,,
2011,03,10,22,42,0.83,0.80,0.80,,
2011,03,10,22,43,0.78,,,,
2011,03,10,22,44,0.84,,,,
2011,03,10,22,45,0.81,,,,
2011,03,10,22,46,0.80,,,,
2011,03,10,22,47,0.83,,,,
2011,03,10,22,48,0.79,0.81,0.80,,
2011,03,10,22,49,0.87,,,,
2011,03,10,22,50,0.80,,,,
2011,03,10,22,51,0.80,,,,
2011,03,10,22,52,0.83,,,,
2011,03,10,22,53,0.81,,,,
2011,03,10,22,54,0.80,0.81,0.80,,
2011,03,10,22,55,0.77,,,,
2011,03,10,22,56,0.83,,,,
2011,03,10,22,57,0.78,,,,
2011,03,10,22,58,0.80,,,,
2011,03,10,22,59,0.77,,,,
2011,03,10,23,00,0.81,0.80,0.80,,
2011,03,10,23,01,0.82,,,,
2011,03,10,23,02,0.78,,,,
2011,03,10,23,03,0.80,,,,
2011,03,10,23,04,0.78,,,,
2011,03,10,23,05,0.82,,,,
2011,03,10,23,06,0.78,0.79,0.79,,
2011,03,10,23,07,0.76,,,,
2011,03,10,23,08,0.77,,,,
2011,03,10,23,09,0.77,,,,
2011,03,10,23,10,0.78,,,,
2011,03,10,23,11,0.76,,,,
2011,03,10,23,12,0.79,0.78,0.78,,
2011,03,10,23,13,0.75,,,,
2011,03,10,23,14,0.83,,,,
2011,03,10,23,15,0.80,,,,
2011,03,10,23,16,0.81,,,,
2011,03,10,23,17,0.79,,,,
2011,03,10,23,18,0.80,0.80,0.80,,
2011,03,10,23,19,0.80,,,,
2011,03,10,23,20,0.78,,,,
2011,03,10,23,21,0.80,,,,
2011,03,10,23,22,0.77,,,,
2011,03,10,23,23,0.82,,,,
2011,03,10,23,24,0.73,0.78,0.79,,
